# weight[i] (1/Å)  momenta[i] (1/Å)  momenta[j] (1/Å)  v_0[i, j] (K•Å^3)  v_1[i, j] (K•Å^3)
4.78149866e-02  1.21372832e+00  2.11939800e+00  -1.96308441e+02  -2.02316906e+00
4.78149866e-02  1.21372832e+00  2.19508345e+00  -1.59219547e+02  -1.86149797e+00
4.78149866e-02  1.21372832e+00  2.27295181e+00  -1.24744655e+02  -1.66169437e+00
4.78149866e-02  1.21372832e+00  2.35305316e+00  -9.37873801e+01  -1.42948755e+00
4.78149866e-02  1.21372832e+00  2.43543798e+00  -6.71314345e+01  -1.17551886e+00
4.78149866e-02  1.21372832e+00  2.52015707e+00  -4.53162329e+01  -9.15070961e-01
4.78149866e-02  1.21372832e+00  2.60726154e+00  -2.85241128e+01  -6.66415846e-01
4.78149866e-02  1.21372832e+00  2.69680271e+00  -1.65169405e+01  -4.47665929e-01
4.78149866e-02  1.21372832e+00  2.78883206e+00  -8.65760311e+00  -2.72706452e-01
4.78149866e-02  1.21372832e+00  2.88340114e+00  -4.02951295e+00  -1.47606852e-01
4.78149866e-02  1.21372832e+00  2.98056153e+00  -1.62746183e+00  -6.92730671e-02
4.78149866e-02  1.21372832e+00  3.08036470e+00  -5.54939646e-01  -2.73748859e-02
4.78149866e-02  1.21372832e+00  3.18286199e+00  -1.54592290e-01  -8.79561139e-03
4.78149866e-02  1.21372832e+00  3.28810447e+00  -3.38243416e-02  -2.20369110e-03
4.78149866e-02  1.21372832e+00  3.39614288e+00  -5.54387760e-03  -4.09596739e-04
4.78149866e-02  1.21372832e+00  3.50702747e+00  -6.42974555e-04  -5.32230540e-05
4.78149866e-02  1.21372832e+00  3.62080798e+00  -4.92670921e-05  -4.50521423e-06
4.78149866e-02  1.21372832e+00  3.73753344e+00  -2.29626841e-06  -2.28445343e-07
4.78149866e-02  1.21372832e+00  3.85725213e+00  -5.89564401e-08  -6.28207193e-09
4.78149866e-02  1.21372832e+00  3.98001141e+00  -7.40677851e-10  -8.32750627e-11
4.78149866e-02  1.21372832e+00  4.10585758e+00  -3.95491346e-12  -4.62924051e-13
4.78149866e-02  1.21372832e+00  4.23483580e+00  -7.59715903e-15  -9.15437677e-16
4.78149866e-02  1.21372832e+00  4.36698993e+00  -4.31341817e-18  -5.30404767e-19
4.78149866e-02  1.21372832e+00  4.50236235e+00  -5.74549962e-22  -7.16521638e-23
4.78149866e-02  1.21372832e+00  4.64099387e+00  -1.36930124e-26  -1.72525093e-27
4.78149866e-02  1.21372832e+00  4.78292353e+00  -4.25131179e-32  -5.40208236e-33
4.78149866e-02  1.21372832e+00  4.92818849e+00  -1.18631897e-38  -1.52019468e-39
4.78149866e-02  1.21372832e+00  5.07682381e+00  -1.92844347e-46  -2.49530113e-47
4.78149866e-02  1.21372832e+00  5.22886232e+00  -1.10100736e-55  -1.44186044e-56
4.78149866e-02  1.21372832e+00  5.38433445e+00  -1.22428744e-66  -1.62759354e-67
4.78149866e-02  1.21372832e+00  5.54326804e+00  -1.33515321e-79  -1.80818999e-80
4.78149866e-02  1.21372832e+00  5.70568817e+00  -6.43544644e-95  -8.91218582e-96
4.78149866e-02  1.21372832e+00  5.87161696e+00  -5.43922111e-113  -7.73264430e-114
4.78149866e-02  1.21372832e+00  6.04107342e+00  -2.76399048e-134  -4.04949755e-135
4.78149866e-02  1.21372832e+00  6.21407322e+00  -2.45067440e-159  -3.71415504e-160
4.78149866e-02  1.21372832e+00  6.39062854e+00  -9.09761284e-189  -1.43140060e-189
4.78149866e-02  1.21372832e+00  6.57074782e+00  -2.73342802e-223  -4.47955438e-224
4.78149866e-02  1.21372832e+00  6.75443563e+00  -1.00541448e-263  -1.72132383e-264
4.78149866e-02  1.21372832e+00  6.94169244e+00  -5.18809066e-311  -9.30376594e-312
4.78149866e-02  1.21372832e+00  7.13251443e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  7.32689329e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  7.52481603e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  7.72626477e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  7.93121659e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  8.13964330e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  8.35151126e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  8.56678122e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  8.78540811e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  9.00734089e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  9.23252241e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  9.46088920e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  9.69237133e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  9.92689233e+00  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.01643690e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.04047112e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.06478220e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.08935974e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.11419262e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.13926901e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.16457635e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.19010136e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.21583001e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.24174756e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.26783853e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.29408674e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.32047525e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.34698643e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.37360196e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.40030281e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.42706927e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.45388099e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.48071695e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.50755554e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.53437453e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.56115112e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.58786196e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.61448320e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.64099049e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.66735903e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.69356362e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.71957868e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.74537827e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.77093621e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.79622603e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.82122107e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.84589452e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.87021947e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.89416895e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.91771600e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.94083371e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.96349527e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  1.98567405e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.00734362e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.02847785e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.04905094e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.06903746e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.08841245e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.10715145e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.12523057e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.14262653e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.15931673e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.17527930e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.19049315e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.20493801e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.21859453e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.23144425e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.24346973e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.25465452e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.26498325e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.27444167e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.28301664e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.29069623e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.29746969e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.30332753e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.30826150e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.31226465e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.31533134e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.31745729e+01  0.00000000e+00  0.00000000e+00
4.78149866e-02  1.21372832e+00  2.31863996e+01  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  1.14585593e-04  -9.19763387e+02  -9.62719321e-01
4.93010937e-02  1.26228311e+00  6.03861430e-04  -9.19763325e+02  -9.62719534e-01
4.93010937e-02  1.26228311e+00  1.48458275e-03  -9.19762998e+02  -9.62720645e-01
4.93010937e-02  1.26228311e+00  2.75776215e-03  -9.19762040e+02  -9.62723908e-01
4.93010937e-02  1.26228311e+00  4.42460496e-03  -9.19759917e+02  -9.62731142e-01
4.93010937e-02  1.26228311e+00  6.48666370e-03  -9.19755926e+02  -9.62744736e-01
4.93010937e-02  1.26228311e+00  8.94585399e-03  -9.19749194e+02  -9.62767667e-01
4.93010937e-02  1.26228311e+00  1.18044591e-02  -9.19738673e+02  -9.62803507e-01
4.93010937e-02  1.26228311e+00  1.50651330e-02  -9.19723132e+02  -9.62856443e-01
4.93010937e-02  1.26228311e+00  1.87309030e-02  -9.19701158e+02  -9.62931298e-01
4.93010937e-02  1.26228311e+00  2.28051730e-02  -9.19671142e+02  -9.63033547e-01
4.93010937e-02  1.26228311e+00  2.72917266e-02  -9.19631276e+02  -9.63169350e-01
4.93010937e-02  1.26228311e+00  3.21947309e-02  -9.19579546e+02  -9.63345575e-01
4.93010937e-02  1.26228311e+00  3.75187407e-02  -9.19513719e+02  -9.63569830e-01
4.93010937e-02  1.26228311e+00  4.32687024e-02  -9.19431336e+02  -9.63850499e-01
4.93010937e-02  1.26228311e+00  4.94499593e-02  -9.19329698e+02  -9.64196781e-01
4.93010937e-02  1.26228311e+00  5.60682559e-02  -9.19205860e+02  -9.64618730e-01
4.93010937e-02  1.26228311e+00  6.31297443e-02  -9.19056609e+02  -9.65127300e-01
4.93010937e-02  1.26228311e+00  7.06409889e-02  -9.18878459e+02  -9.65734398e-01
4.93010937e-02  1.26228311e+00  7.86089734e-02  -9.18667629e+02  -9.66452934e-01
4.93010937e-02  1.26228311e+00  8.70411066e-02  -9.18420033e+02  -9.67296880e-01
4.93010937e-02  1.26228311e+00  9.59452294e-02  -9.18131256e+02  -9.68281333e-01
4.93010937e-02  1.26228311e+00  1.05329622e-01  -9.17796541e+02  -9.69422582e-01
4.93010937e-02  1.26228311e+00  1.15203012e-01  -9.17410763e+02  -9.70738181e-01
4.93010937e-02  1.26228311e+00  1.25574579e-01  -9.16968416e+02  -9.72247023e-01
4.93010937e-02  1.26228311e+00  1.36453969e-01  -9.16463584e+02  -9.73969427e-01
4.93010937e-02  1.26228311e+00  1.47851295e-01  -9.15889917e+02  -9.75927228e-01
4.93010937e-02  1.26228311e+00  1.59777152e-01  -9.15240611e+02  -9.78143865e-01
4.93010937e-02  1.26228311e+00  1.72242622e-01  -9.14508377e+02  -9.80644489e-01
4.93010937e-02  1.26228311e+00  1.85259287e-01  -9.13685410e+02  -9.83456067e-01
4.93010937e-02  1.26228311e+00  1.98839235e-01  -9.12763367e+02  -9.86607500e-01
4.93010937e-02  1.26228311e+00  2.12995070e-01  -9.11733327e+02  -9.90129742e-01
4.93010937e-02  1.26228311e+00  2.27739927e-01  -9.10585762e+02  -9.94055932e-01
4.93010937e-02  1.26228311e+00  2.43087477e-01  -9.09310500e+02  -9.98421531e-01
4.93010937e-02  1.26228311e+00  2.59051937e-01  -9.07896689e+02  -1.00326447e+00
4.93010937e-02  1.26228311e+00  2.75648087e-01  -9.06332756e+02  -1.00862529e+00
4.93010937e-02  1.26228311e+00  2.92891275e-01  -9.04606364e+02  -1.01454732e+00
4.93010937e-02  1.26228311e+00  3.10797432e-01  -9.02704371e+02  -1.02107685e+00
4.93010937e-02  1.26228311e+00  3.29383080e-01  -9.00612782e+02  -1.02826329e+00
4.93010937e-02  1.26228311e+00  3.48665347e-01  -8.98316695e+02  -1.03615936e+00
4.93010937e-02  1.26228311e+00  3.68661976e-01  -8.95800255e+02  -1.04482129e+00
4.93010937e-02  1.26228311e+00  3.89391339e-01  -8.93046589e+02  -1.05430902e+00
4.93010937e-02  1.26228311e+00  4.10872446e-01  -8.90037752e+02  -1.06468637e+00
4.93010937e-02  1.26228311e+00  4.33124960e-01  -8.86754655e+02  -1.07602129e+00
4.93010937e-02  1.26228311e+00  4.56169207e-01  -8.83176995e+02  -1.08838600e+00
4.93010937e-02  1.26228311e+00  4.80026188e-01  -8.79283176e+02  -1.10185722e+00
4.93010937e-02  1.26228311e+00  5.04717593e-01  -8.75050225e+02  -1.11651635e+00
4.93010937e-02  1.26228311e+00  5.30265809e-01  -8.70453692e+02  -1.13244958e+00
4.93010937e-02  1.26228311e+00  5.56693934e-01  -8.65467549e+02  -1.14974804e+00
4.93010937e-02  1.26228311e+00  5.84025789e-01  -8.60064067e+02  -1.16850788e+00
4.93010937e-02  1.26228311e+00  6.12285928e-01  -8.54213690e+02  -1.18883022e+00
4.93010937e-02  1.26228311e+00  6.41499650e-01  -8.47884883e+02  -1.21082109e+00
4.93010937e-02  1.26228311e+00  6.71693009e-01  -8.41043968e+02  -1.23459114e+00
4.93010937e-02  1.26228311e+00  7.02892824e-01  -8.33654942e+02  -1.26025528e+00
4.93010937e-02  1.26228311e+00  7.35126690e-01  -8.25679267e+02  -1.28793197e+00
4.93010937e-02  1.26228311e+00  7.68422986e-01  -8.17075648e+02  -1.31774223e+00
4.93010937e-02  1.26228311e+00  8.02810888e-01  -8.07799781e+02  -1.34980827e+00
4.93010937e-02  1.26228311e+00  8.38320370e-01  -7.97804091e+02  -1.38425143e+00
4.93010937e-02  1.26228311e+00  8.74982219e-01  -7.87037454e+02  -1.42118955e+00
4.93010937e-02  1.26228311e+00  9.12828036e-01  -7.75444912e+02  -1.46073324e+00
4.93010937e-02  1.26228311e+00  9.51890247e-01  -7.62967414e+02  -1.50298098e+00
4.93010937e-02  1.26228311e+00  9.92202106e-01  -7.49541584e+02  -1.54801261e+00
4.93010937e-02  1.26228311e+00  1.03379770e+00  -7.35099575e+02  -1.59588078e+00
4.93010937e-02  1.26228311e+00  1.07671194e+00  -7.19569045e+02  -1.64659975e+00
4.93010937e-02  1.26228311e+00  1.12098059e+00  -7.02873344e+02  -1.70013098e+00
4.93010937e-02  1.26228311e+00  1.16664024e+00  -6.84931997e+02  -1.75636450e+00
4.93010937e-02  1.26228311e+00  1.21372832e+00  -6.65661631e+02  -1.81509532e+00
4.93010937e-02  1.26228311e+00  1.26228311e+00  -6.44977505e+02  -1.87599366e+00
4.93010937e-02  1.26228311e+00  1.31234368e+00  -6.22795850e+02  -1.93856794e+00
4.93010937e-02  1.26228311e+00  1.36394997e+00  -5.99036835e+02  -2.00211942e+00
4.93010937e-02  1.26228311e+00  1.41714270e+00  -5.73627639e+02  -2.06568778e+00
4.93010937e-02  1.26228311e+00  1.47196344e+00  -5.46506501e+02  -2.12798757e+00
4.93010937e-02  1.26228311e+00  1.52845450e+00  -5.17628530e+02  -2.18733667e+00
4.93010937e-02  1.26228311e+00  1.58665903e+00  -4.86973722e+02  -2.24158020e+00
4.93010937e-02  1.26228311e+00  1.64662091e+00  -4.54557623e+02  -2.28801689e+00
4.93010937e-02  1.26228311e+00  1.70838477e+00  -4.20444929e+02  -2.32334017e+00
4.93010937e-02  1.26228311e+00  1.77199600e+00  -3.84766039e+02  -2.34361348e+00
4.93010937e-02  1.26228311e+00  1.83750065e+00  -3.47736083e+02  -2.34430920e+00
4.93010937e-02  1.26228311e+00  1.90494548e+00  -3.09675041e+02  -2.32045084e+00
4.93010937e-02  1.26228311e+00  1.97437788e+00  -2.71026380e+02  -2.26690785e+00
4.93010937e-02  1.26228311e+00  2.04584586e+00  -2.32369937e+02  -2.17889508e+00
4.93010937e-02  1.26228311e+00  2.11939800e+00  -1.94423041e+02  -2.05271596e+00
4.93010937e-02  1.26228311e+00  2.19508345e+00  -1.58022354e+02  -1.88674712e+00
4.93010937e-02  1.26228311e+00  2.27295181e+00  -1.24078817e+02  -1.68257856e+00
4.93010937e-02  1.26228311e+00  2.35305316e+00  -9.35006196e+01  -1.44609257e+00
4.93010937e-02  1.26228311e+00  2.43543798e+00  -6.70857819e+01  -1.18810550e+00
4.93010937e-02  1.26228311e+00  2.52015707e+00  -4.53973008e+01  -9.24076034e-01
4.93010937e-02  1.26228311e+00  2.60726154e+00  -2.86477923e+01  -6.72424025e-01
4.93010937e-02  1.26228311e+00  2.69680271e+00  -1.66315173e+01  -4.51350500e-01
4.93010937e-02  1.26228311e+00  2.78883206e+00  -8.74030999e+00  -2.74747534e-01
4.93010937e-02  1.26228311e+00  2.88340114e+00  -4.07837761e+00  -1.48607055e-01
4.93010937e-02  1.26228311e+00  2.98056153e+00  -1.65118513e+00  -6.96959142e-02
4.93010937e-02  1.26228311e+00  3.08036470e+00  -5.64261232e-01  -2.75245442e-02
4.93010937e-02  1.26228311e+00  3.18286199e+00  -1.57476840e-01  -8.83838914e-03
4.93010937e-02  1.26228311e+00  3.28810447e+00  -3.45014350e-02  -2.21315001e-03
4.93010937e-02  1.26228311e+00  3.39614288e+00  -5.65882529e-03  -4.11133513e-04
4.93010937e-02  1.26228311e+00  3.50702747e+00  -6.56283039e-04  -5.33955498e-05
4.93010937e-02  1.26228311e+00  3.62080798e+00  -5.02455721e-05  -4.51764048e-06
4.93010937e-02  1.26228311e+00  3.73753344e+00  -2.33818395e-06  -2.28971262e-07
4.93010937e-02  1.26228311e+00  3.85725213e+00  -5.98995018e-08  -6.29382955e-09
4.93010937e-02  1.26228311e+00  3.98001141e+00  -7.50509112e-10  -8.33970838e-11
4.93010937e-02  1.26228311e+00  4.10585758e+00  -3.99566712e-12  -4.63424898e-13
4.93010937e-02  1.26228311e+00  4.23483580e+00  -7.65262790e-15  -9.16097119e-16
4.93010937e-02  1.26228311e+00  4.36698993e+00  -4.33256100e-18  -5.30606024e-19
4.93010937e-02  1.26228311e+00  4.50236235e+00  -5.75605599e-22  -7.16563243e-23
4.93010937e-02  1.26228311e+00  4.64099387e+00  -1.36871192e-26  -1.72482855e-27
4.93010937e-02  1.26228311e+00  4.78292353e+00  -4.24136994e-32  -5.39921798e-33
4.93010937e-02  1.26228311e+00  4.92818849e+00  -1.18170174e-38  -1.51897982e-39
4.93010937e-02  1.26228311e+00  5.07682381e+00  -1.91857792e-46  -2.49267489e-47
4.93010937e-02  1.26228311e+00  5.22886232e+00  -1.09435155e-55  -1.43999886e-56
4.93010937e-02  1.26228311e+00  5.38433445e+00  -1.21606053e-66  -1.62512634e-67
4.93010937e-02  1.26228311e+00  5.54326804e+00  -1.32556815e-79  -1.80506626e-80
4.93010937e-02  1.26228311e+00  5.70568817e+00  -6.38743736e-95  -8.89501275e-96
4.93010937e-02  1.26228311e+00  5.87161696e+00  -5.39790040e-113  -7.71629218e-114
4.93010937e-02  1.26228311e+00  6.04107342e+00  -2.74293153e-134  -4.04021802e-135
4.93010937e-02  1.26228311e+00  6.21407322e+00  -2.43216452e-159  -3.70502535e-160
4.93010937e-02  1.26228311e+00  6.39062854e+00  -9.03009696e-189  -1.42765755e-189
4.93010937e-02  1.26228311e+00  6.57074782e+00  -2.71362861e-223  -4.46717868e-224
4.93010937e-02  1.26228311e+00  6.75443563e+00  -9.98340310e-264  -1.71632873e-264
4.93010937e-02  1.26228311e+00  6.94169244e+00  -5.15274303e-311  -9.27554752e-312
4.93010937e-02  1.26228311e+00  7.13251443e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  7.32689329e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  7.52481603e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  7.72626477e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  7.93121659e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  8.13964330e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  8.35151126e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  8.56678122e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  8.78540811e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  9.00734089e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  9.23252241e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  9.46088920e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  9.69237133e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  9.92689233e+00  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  1.01643690e+01  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  1.04047112e+01  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  1.06478220e+01  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  1.08935974e+01  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  1.11419262e+01  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  1.13926901e+01  0.00000000e+00  0.00000000e+00
4.93010937e-02  1.26228311e+00  1.16457635e+01  0.00000000e+00  0.00000000e+00
